No,year,month,day,hour,pm2.5,DEWP,TEMP,PRES,cbwd,Iws,snow,rain,pm_state
31849,2013,8,20,0,41.0,19,24.0,1010.0,SE,6.26,no,no,Episodio de Polución
31850,2013,8,20,1,57.0,19,23.0,1010.0,SE,8.05,no,no,Episodio de Polución
31851,2013,8,20,2,70.0,19,23.0,1009.0,SE,9.84,no,no,Episodio de Polución
31852,2013,8,20,3,69.0,19,24.0,1009.0,cv,0.45,no,no,Episodio de Polución
31853,2013,8,20,4,76.0,19,24.0,1009.0,SE,3.13,no,no,Episodio de Polución
31854,2013,8,20,5,92.0,19,23.0,1010.0,SE,4.92,no,no,Episodio de Polución
31855,2013,8,20,6,116.0,19,23.0,1010.0,NE,1.79,no,no,Episodio de Polución
31856,2013,8,20,7,122.0,20,24.0,1010.0,cv,0.89,no,no,Episodio de Polución
31857,2013,8,20,8,120.0,20,26.0,1011.0,SE,1.79,no,no,Episodio de Polución
31858,2013,8,20,9,118.0,19,27.0,1011.0,SE,3.58,no,no,Episodio de Polución
31859,2013,8,20,10,108.0,20,29.0,1010.0,SE,5.37,no,no,Episodio de Polución
31860,2013,8,20,11,98.0,20,29.0,1010.0,SE,7.16,no,no,Episodio de Polución
31861,2013,8,20,12,91.0,20,29.0,1009.0,SE,10.29,no,no,Episodio de Polución
31862,2013,8,20,13,92.0,20,29.0,1008.0,SE,13.42,no,no,Episodio de Polución
31863,2013,8,20,14,70.0,21,28.0,1008.0,NW,4.02,no,no,Episodio de Polución
31864,2013,8,20,15,63.0,22,27.0,1007.0,NW,7.15,no,si,Episodio de Polución
31865,2013,8,20,16,66.0,21,27.0,1007.0,NE,3.13,no,si,Episodio de Polución
31866,2013,8,20,17,75.0,22,26.0,1007.0,NW,4.02,no,no,Episodio de Polución
31867,2013,8,20,18,104.0,22,25.0,1007.0,NW,8.04,no,si,Episodio de Polución
31868,2013,8,20,19,105.0,22,24.0,1007.0,NE,3.13,no,si,Episodio de Polución
31869,2013,8,20,20,109.0,22,25.0,1008.0,NW,4.92,no,si,Episodio de Polución
31870,2013,8,20,21,110.0,21,25.0,1009.0,NW,6.71,no,no,Episodio de Polución
31871,2013,8,20,22,123.0,22,24.0,1008.0,NE,1.79,no,no,Episodio de Polución
31872,2013,8,20,23,115.0,22,24.0,1008.0,cv,0.89,no,no,Episodio de Polución
31873,2013,8,21,0,,21,24.0,1008.0,NE,1.79,no,si,
31874,2013,8,21,1,118.0,21,24.0,1008.0,cv,0.89,no,no,Episodio de Polución
31875,2013,8,21,2,117.0,22,24.0,1008.0,cv,1.78,no,no,Episodio de Polución
31876,2013,8,21,3,111.0,21,24.0,1008.0,NE,1.79,no,no,Episodio de Polución
31877,2013,8,21,4,113.0,22,24.0,1008.0,cv,0.89,no,no,Episodio de Polución
31878,2013,8,21,5,120.0,22,24.0,1008.0,NE,0.89,no,no,Episodio de Polución
31879,2013,8,21,6,118.0,21,23.0,1008.0,NW,1.79,no,no,Episodio de Polución
31880,2013,8,21,7,140.0,22,24.0,1008.0,cv,0.89,no,no,Episodio de Polución
31881,2013,8,21,8,117.0,22,25.0,1009.0,cv,1.78,no,no,Episodio de Polución
31882,2013,8,21,9,118.0,22,26.0,1009.0,cv,2.67,no,no,Episodio de Polución
31883,2013,8,21,10,121.0,22,27.0,1009.0,cv,3.56,no,no,Episodio de Polución
31884,2013,8,21,11,109.0,22,27.0,1009.0,SE,1.79,no,no,Episodio de Polución
31885,2013,8,21,12,112.0,20,28.0,1008.0,SE,4.92,no,no,Episodio de Polución
31886,2013,8,21,13,101.0,20,29.0,1007.0,SE,8.05,no,no,Episodio de Polución
31887,2013,8,21,14,95.0,19,31.0,1007.0,SE,11.18,no,no,Episodio de Polución
31888,2013,8,21,15,85.0,18,31.0,1007.0,SE,14.31,no,no,Episodio de Polución
31889,2013,8,21,16,69.0,18,31.0,1006.0,SE,18.33,no,no,Episodio de Polución
31890,2013,8,21,17,61.0,17,31.0,1006.0,SE,21.46,no,no,Episodio de Polución
31891,2013,8,21,18,72.0,17,28.0,1006.0,SE,24.59,no,no,Episodio de Polución
31892,2013,8,21,19,74.0,17,26.0,1006.0,SE,26.38,no,no,Episodio de Polución
31893,2013,8,21,20,73.0,17,25.0,1007.0,SE,28.17,no,no,Episodio de Polución
31894,2013,8,21,21,90.0,17,24.0,1007.0,SE,29.96,no,no,Episodio de Polución
31895,2013,8,21,22,93.0,18,23.0,1007.0,SE,31.75,no,no,Episodio de Polución
31896,2013,8,21,23,90.0,18,21.0,1007.0,SE,32.64,no,no,Episodio de Polución
31897,2013,8,22,0,106.0,18,21.0,1007.0,SE,33.53,no,no,Episodio de Polución
31898,2013,8,22,1,97.0,19,21.0,1007.0,SE,35.32,no,no,Episodio de Polución
31899,2013,8,22,2,98.0,19,21.0,1008.0,NE,0.89,no,no,Episodio de Polución
31900,2013,8,22,3,116.0,18,21.0,1008.0,NW,0.89,no,no,Episodio de Polución
31901,2013,8,22,4,144.0,19,21.0,1008.0,NE,0.89,no,no,Episodio de Polución
31902,2013,8,22,5,,19,21.0,1008.0,cv,0.45,no,no,
31903,2013,8,22,6,143.0,18,20.0,1009.0,NW,3.13,no,no,Episodio de Polución
31904,2013,8,22,7,140.0,20,22.0,1009.0,cv,0.89,no,no,Episodio de Polución
31905,2013,8,22,8,117.0,19,24.0,1009.0,NW,3.13,no,no,Episodio de Polución
31906,2013,8,22,9,108.0,19,24.0,1009.0,NW,6.26,no,no,Episodio de Polución
31907,2013,8,22,10,119.0,19,25.0,1010.0,cv,0.89,no,no,Episodio de Polución
31908,2013,8,22,11,115.0,20,25.0,1010.0,NW,1.79,no,si,Episodio de Polución
31909,2013,8,22,12,115.0,21,24.0,1009.0,NE,1.79,no,si,Episodio de Polución
31910,2013,8,22,13,123.0,20,26.0,1009.0,NE,3.58,no,si,Episodio de Polución
31911,2013,8,22,14,,20,26.0,1008.0,cv,0.89,no,si,
31912,2013,8,22,15,,20,26.0,1008.0,cv,1.78,no,no,
31913,2013,8,22,16,127.0,21,26.0,1008.0,SE,1.79,no,no,Episodio de Polución
31914,2013,8,22,17,139.0,21,26.0,1008.0,SE,4.92,no,no,Episodio de Polución
31915,2013,8,22,18,128.0,20,27.0,1008.0,SE,6.71,no,no,Episodio de Polución
31916,2013,8,22,19,105.0,21,25.0,1008.0,cv,0.89,no,no,Episodio de Polución
31917,2013,8,22,20,117.0,20,26.0,1009.0,NW,1.79,no,no,Episodio de Polución
31918,2013,8,22,21,123.0,21,24.0,1009.0,cv,0.89,no,no,Episodio de Polución
31919,2013,8,22,22,141.0,20,24.0,1009.0,NE,1.79,no,no,Episodio de Polución
31920,2013,8,22,23,121.0,21,23.0,1009.0,cv,0.45,no,no,Episodio de Polución
31921,2013,8,23,0,110.0,21,23.0,1009.0,NW,1.79,no,no,Episodio de Polución
31922,2013,8,23,1,116.0,21,23.0,1009.0,NW,2.68,no,no,Episodio de Polución
31923,2013,8,23,2,148.0,21,23.0,1009.0,NW,4.47,no,no,Episodio de Polución
31924,2013,8,23,3,150.0,20,23.0,1009.0,NW,7.6,no,no,Episodio de Polución
31925,2013,8,23,4,114.0,19,23.0,1009.0,NW,10.73,no,no,Episodio de Polución
31926,2013,8,23,5,89.0,19,22.0,1009.0,NW,14.75,no,no,Episodio de Polución
31927,2013,8,23,6,72.0,19,22.0,1010.0,NW,18.77,no,no,Episodio de Polución
31928,2013,8,23,7,97.0,19,23.0,1010.0,NW,21.9,no,no,Episodio de Polución
31929,2013,8,23,8,77.0,18,24.0,1010.0,NW,25.03,no,no,Episodio de Polución
31930,2013,8,23,9,77.0,18,26.0,1010.0,NW,26.82,no,no,Episodio de Polución
31931,2013,8,23,10,68.0,16,28.0,1010.0,NW,30.84,no,no,Episodio de Polución
31932,2013,8,23,11,59.0,14,32.0,1010.0,NW,32.63,no,no,Episodio de Polución
31933,2013,8,23,12,35.0,11,33.0,1009.0,NE,1.79,no,no,Baja Polución
31934,2013,8,23,13,26.0,10,33.0,1008.0,NE,5.81,no,no,Baja Polución
31935,2013,8,23,14,5.0,11,34.0,1008.0,NE,7.6,no,no,Baja Polución
31936,2013,8,23,15,12.0,12,34.0,1007.0,NE,9.39,no,no,Baja Polución
31937,2013,8,23,16,15.0,11,34.0,1007.0,NE,11.18,no,no,Baja Polución
31938,2013,8,23,17,18.0,13,33.0,1007.0,SE,1.79,no,no,Baja Polución
31939,2013,8,23,18,18.0,12,32.0,1007.0,cv,0.89,no,no,Baja Polución
31940,2013,8,23,19,19.0,17,27.0,1007.0,cv,1.78,no,no,Baja Polución
31941,2013,8,23,20,23.0,17,25.0,1008.0,cv,2.67,no,no,Baja Polución
31942,2013,8,23,21,36.0,16,25.0,1009.0,cv,3.56,no,no,Episodio de Polución
31943,2013,8,23,22,43.0,17,23.0,1009.0,cv,4.01,no,no,Episodio de Polución
31944,2013,8,23,23,39.0,18,22.0,1009.0,SE,0.89,no,no,Episodio de Polución
31945,2013,8,24,0,44.0,17,22.0,1010.0,SE,2.68,no,no,Episodio de Polución
31946,2013,8,24,1,73.0,17,22.0,1010.0,NE,1.79,no,no,Episodio de Polución
31947,2013,8,24,2,85.0,17,21.0,1010.0,cv,0.89,no,no,Episodio de Polución
31948,2013,8,24,3,81.0,17,20.0,1010.0,NW,1.79,no,no,Episodio de Polución
31949,2013,8,24,4,64.0,16,20.0,1009.0,NW,3.58,no,no,Episodio de Polución
31950,2013,8,24,5,54.0,16,19.0,1009.0,NW,5.37,no,no,Episodio de Polución
31951,2013,8,24,6,38.0,16,20.0,1010.0,NW,8.5,no,no,Episodio de Polución
31952,2013,8,24,7,27.0,16,21.0,1010.0,NW,11.63,no,no,Baja Polución
31953,2013,8,24,8,31.0,16,24.0,1010.0,NW,14.76,no,no,Baja Polución
31954,2013,8,24,9,31.0,15,27.0,1010.0,NW,17.89,no,no,Baja Polución
31955,2013,8,24,10,22.0,13,29.0,1010.0,NW,21.02,no,no,Baja Polución
31956,2013,8,24,11,22.0,12,31.0,1010.0,NW,24.15,no,no,Baja Polución
31957,2013,8,24,12,20.0,12,32.0,1009.0,cv,1.79,no,no,Baja Polución
31958,2013,8,24,13,22.0,9,35.0,1009.0,NW,3.13,no,no,Baja Polución
31959,2013,8,24,14,11.0,12,34.0,1008.0,NE,3.13,no,no,Baja Polución
31960,2013,8,24,15,11.0,10,34.0,1008.0,NE,6.26,no,no,Baja Polución
31961,2013,8,24,16,11.0,13,34.0,1007.0,SE,3.13,no,no,Baja Polución
31962,2013,8,24,17,18.0,11,34.0,1007.0,SE,4.92,no,no,Baja Polución
31963,2013,8,24,18,17.0,13,31.0,1007.0,SE,6.71,no,no,Baja Polución
31964,2013,8,24,19,39.0,15,28.0,1007.0,SE,8.5,no,no,Episodio de Polución
31965,2013,8,24,20,50.0,13,27.0,1008.0,SE,10.29,no,no,Episodio de Polución
31966,2013,8,24,21,47.0,16,26.0,1008.0,SE,12.08,no,no,Episodio de Polución
31967,2013,8,24,22,49.0,17,23.0,1008.0,cv,0.89,no,no,Episodio de Polución
31968,2013,8,24,23,52.0,18,23.0,1008.0,cv,1.78,no,no,Episodio de Polución
31969,2013,8,25,0,70.0,18,22.0,1008.0,NE,1.79,no,no,Episodio de Polución
31970,2013,8,25,1,95.0,18,22.0,1008.0,NE,3.58,no,no,Episodio de Polución
31971,2013,8,25,2,101.0,17,20.0,1008.0,NW,1.79,no,no,Episodio de Polución
31972,2013,8,25,3,59.0,17,20.0,1008.0,NW,3.58,no,no,Episodio de Polución
31973,2013,8,25,4,54.0,17,20.0,1008.0,NW,5.37,no,no,Episodio de Polución
31974,2013,8,25,5,47.0,16,19.0,1008.0,NW,7.16,no,no,Episodio de Polución
31975,2013,8,25,6,28.0,16,19.0,1008.0,NW,8.95,no,no,Baja Polución
31976,2013,8,25,7,31.0,17,23.0,1009.0,NW,10.74,no,no,Baja Polución
31977,2013,8,25,8,26.0,17,26.0,1009.0,cv,0.89,no,no,Baja Polución
31978,2013,8,25,9,29.0,16,28.0,1009.0,NW,1.79,no,no,Baja Polución
31979,2013,8,25,10,27.0,17,29.0,1008.0,cv,0.89,no,no,Baja Polución
31980,2013,8,25,11,29.0,16,31.0,1008.0,cv,1.78,no,no,Baja Polución
31981,2013,8,25,12,27.0,15,33.0,1007.0,SE,1.79,no,no,Baja Polución
31982,2013,8,25,13,33.0,14,33.0,1006.0,SE,3.58,no,no,Baja Polución
31983,2013,8,25,14,31.0,13,35.0,1005.0,SE,5.37,no,no,Baja Polución
31984,2013,8,25,15,44.0,11,34.0,1004.0,SE,9.39,no,no,Episodio de Polución
31985,2013,8,25,16,38.0,13,34.0,1004.0,SE,15.2,no,no,Episodio de Polución
31986,2013,8,25,17,37.0,13,34.0,1004.0,SE,21.01,no,no,Episodio de Polución
31987,2013,8,25,18,42.0,12,32.0,1003.0,SE,25.03,no,no,Episodio de Polución
31988,2013,8,25,19,37.0,12,30.0,1003.0,SE,29.05,no,no,Episodio de Polución
31989,2013,8,25,20,45.0,15,28.0,1004.0,SE,33.07,no,no,Episodio de Polución
31990,2013,8,25,21,41.0,16,27.0,1004.0,SE,36.2,no,no,Episodio de Polución
31991,2013,8,25,22,50.0,17,26.0,1004.0,cv,0.89,no,no,Episodio de Polución
31992,2013,8,25,23,49.0,17,25.0,1003.0,cv,1.78,no,no,Episodio de Polución
31993,2013,8,26,0,51.0,17,24.0,1004.0,cv,2.67,no,no,Episodio de Polución
31994,2013,8,26,1,53.0,18,23.0,1004.0,NE,1.79,no,no,Episodio de Polución
31995,2013,8,26,2,62.0,18,22.0,1004.0,cv,0.89,no,no,Episodio de Polución
31996,2013,8,26,3,65.0,18,21.0,1004.0,NW,3.13,no,no,Episodio de Polución
31997,2013,8,26,4,74.0,18,21.0,1004.0,NE,0.89,no,no,Episodio de Polución
31998,2013,8,26,5,74.0,17,20.0,1005.0,NW,3.13,no,no,Episodio de Polución
31999,2013,8,26,6,57.0,17,20.0,1006.0,NW,7.15,no,no,Episodio de Polución
32000,2013,8,26,7,50.0,17,24.0,1006.0,NW,10.28,no,no,Episodio de Polución
32001,2013,8,26,8,50.0,16,27.0,1006.0,NE,4.02,no,no,Episodio de Polución
32002,2013,8,26,9,37.0,14,30.0,1007.0,NE,7.15,no,no,Episodio de Polución
32003,2013,8,26,10,23.0,12,31.0,1007.0,NE,11.17,no,no,Baja Polución
32004,2013,8,26,11,16.0,10,32.0,1007.0,NE,14.3,no,no,Baja Polución
32005,2013,8,26,12,13.0,12,33.0,1006.0,SE,3.13,no,no,Baja Polución
32006,2013,8,26,13,16.0,13,33.0,1005.0,SE,4.92,no,no,Baja Polución
32007,2013,8,26,14,30.0,11,33.0,1005.0,SE,8.94,no,no,Baja Polución
32008,2013,8,26,15,30.0,12,33.0,1004.0,SE,12.96,no,no,Baja Polución
32009,2013,8,26,16,38.0,16,32.0,1004.0,SE,17.88,no,no,Episodio de Polución
32010,2013,8,26,17,75.0,16,31.0,1004.0,SE,21.9,no,no,Episodio de Polución
32011,2013,8,26,18,121.0,20,29.0,1004.0,SE,26.82,no,no,Episodio de Polución
32012,2013,8,26,19,98.0,19,28.0,1005.0,SE,31.74,no,no,Episodio de Polución
32013,2013,8,26,20,84.0,20,27.0,1006.0,SE,36.66,no,no,Episodio de Polución
32014,2013,8,26,21,71.0,20,26.0,1007.0,SE,41.58,no,no,Episodio de Polución
32015,2013,8,26,22,55.0,19,24.0,1007.0,SE,46.5,no,no,Episodio de Polución
32016,2013,8,26,23,50.0,19,24.0,1008.0,SE,49.63,no,no,Episodio de Polución
32017,2013,8,27,0,59.0,19,24.0,1008.0,SE,51.42,no,no,Episodio de Polución
32018,2013,8,27,1,57.0,18,23.0,1008.0,SE,54.55,no,no,Episodio de Polución
32019,2013,8,27,2,51.0,18,22.0,1008.0,SE,57.68,no,no,Episodio de Polución
32020,2013,8,27,3,47.0,18,23.0,1008.0,SE,60.81,no,no,Episodio de Polución
32021,2013,8,27,4,51.0,17,23.0,1008.0,SE,63.94,no,no,Episodio de Polución
32022,2013,8,27,5,51.0,17,23.0,1008.0,SE,67.07,no,no,Episodio de Polución
32023,2013,8,27,6,51.0,17,23.0,1008.0,SE,70.2,no,no,Episodio de Polución
32024,2013,8,27,7,56.0,17,23.0,1008.0,SE,71.99,no,no,Episodio de Polución
32025,2013,8,27,8,57.0,17,23.0,1009.0,SE,73.78,no,no,Episodio de Polución
32026,2013,8,27,9,59.0,17,23.0,1009.0,SE,76.91,no,no,Episodio de Polución
32027,2013,8,27,10,60.0,18,24.0,1009.0,SE,80.04,no,no,Episodio de Polución
32028,2013,8,27,11,62.0,18,25.0,1009.0,SE,83.17,no,no,Episodio de Polución
32029,2013,8,27,12,65.0,19,25.0,1008.0,SE,86.3,no,no,Episodio de Polución
32030,2013,8,27,13,60.0,19,25.0,1007.0,NE,1.79,no,no,Episodio de Polución
32031,2013,8,27,14,65.0,19,26.0,1007.0,NE,3.58,no,no,Episodio de Polución
32032,2013,8,27,15,67.0,20,26.0,1006.0,SE,1.79,no,no,Episodio de Polución
32033,2013,8,27,16,61.0,20,26.0,1006.0,SE,5.81,no,no,Episodio de Polución
32034,2013,8,27,17,54.0,20,26.0,1006.0,SE,9.83,no,no,Episodio de Polución
32035,2013,8,27,18,50.0,20,26.0,1006.0,SE,12.96,no,no,Episodio de Polución
32036,2013,8,27,19,48.0,20,25.0,1005.0,SE,16.09,no,no,Episodio de Polución
32037,2013,8,27,20,46.0,19,25.0,1006.0,SE,21.01,no,no,Episodio de Polución
32038,2013,8,27,21,55.0,19,24.0,1005.0,SE,25.03,no,si,Episodio de Polución
32039,2013,8,27,22,44.0,19,24.0,1005.0,SE,29.05,no,no,Episodio de Polución
32040,2013,8,27,23,38.0,19,24.0,1005.0,SE,32.18,no,si,Episodio de Polución
32041,2013,8,28,0,33.0,18,23.0,1004.0,SE,36.2,no,si,Baja Polución
32042,2013,8,28,1,37.0,18,23.0,1003.0,SE,40.22,no,no,Episodio de Polución
32043,2013,8,28,2,39.0,18,23.0,1002.0,SE,45.14,no,no,Episodio de Polución
32044,2013,8,28,3,40.0,18,23.0,1002.0,SE,48.27,no,no,Episodio de Polución
32045,2013,8,28,4,49.0,19,22.0,1001.0,SE,52.29,no,si,Episodio de Polución
32046,2013,8,28,5,57.0,19,22.0,1001.0,SE,54.08,no,si,Episodio de Polución
32047,2013,8,28,6,54.0,19,21.0,1000.0,SE,55.87,no,si,Episodio de Polución
32048,2013,8,28,7,60.0,19,21.0,1000.0,cv,1.79,no,si,Episodio de Polución
32049,2013,8,28,8,68.0,19,21.0,1001.0,cv,2.68,no,si,Episodio de Polución
32050,2013,8,28,9,69.0,19,21.0,1001.0,NE,0.89,no,no,Episodio de Polución
32051,2013,8,28,10,75.0,20,22.0,1000.0,cv,0.89,no,no,Episodio de Polución
32052,2013,8,28,11,84.0,20,22.0,1000.0,SE,1.79,no,no,Episodio de Polución
32053,2013,8,28,12,103.0,20,24.0,999.0,cv,0.89,no,no,Episodio de Polución
32054,2013,8,28,13,94.0,21,26.0,999.0,cv,1.78,no,no,Episodio de Polución
32055,2013,8,28,14,81.0,20,25.0,999.0,cv,2.67,no,no,Episodio de Polución
32056,2013,8,28,15,75.0,20,25.0,998.0,cv,3.56,no,no,Episodio de Polución
32057,2013,8,28,16,85.0,20,25.0,998.0,cv,4.45,no,no,Episodio de Polución
32058,2013,8,28,17,74.0,20,25.0,998.0,cv,5.34,no,no,Episodio de Polución
32059,2013,8,28,18,75.0,21,25.0,998.0,cv,6.23,no,no,Episodio de Polución
32060,2013,8,28,19,72.0,21,24.0,998.0,cv,7.12,no,no,Episodio de Polución
32061,2013,8,28,20,85.0,21,23.0,998.0,SE,1.79,no,no,Episodio de Polución
32062,2013,8,28,21,101.0,21,23.0,998.0,cv,0.89,no,no,Episodio de Polución
32063,2013,8,28,22,112.0,20,23.0,998.0,cv,1.78,no,no,Episodio de Polución
32064,2013,8,28,23,116.0,20,22.0,998.0,cv,2.67,no,no,Episodio de Polución
32065,2013,8,29,0,124.0,20,22.0,998.0,NE,0.89,no,no,Episodio de Polución
32066,2013,8,29,1,124.0,20,22.0,998.0,cv,0.89,no,no,Episodio de Polución
32067,2013,8,29,2,113.0,20,22.0,999.0,cv,1.78,no,no,Episodio de Polución
32068,2013,8,29,3,118.0,20,21.0,998.0,NW,1.79,no,no,Episodio de Polución
32069,2013,8,29,4,106.0,19,20.0,999.0,cv,0.89,no,no,Episodio de Polución
32070,2013,8,29,5,73.0,18,21.0,999.0,NW,3.13,no,no,Episodio de Polución
32071,2013,8,29,6,16.0,15,22.0,1000.0,NW,8.05,no,no,Baja Polución
32072,2013,8,29,7,20.0,9,25.0,1000.0,NW,16.99,no,no,Baja Polución
32073,2013,8,29,8,14.0,8,26.0,1000.0,NW,25.93,no,no,Baja Polución
32074,2013,8,29,9,16.0,8,27.0,1000.0,NW,35.76,no,no,Baja Polución
32075,2013,8,29,10,12.0,8,28.0,1001.0,NW,43.81,no,no,Baja Polución
32076,2013,8,29,11,9.0,8,29.0,1001.0,NW,53.64,no,no,Baja Polución
32077,2013,8,29,12,11.0,7,29.0,1002.0,NW,65.71,no,no,Baja Polución
32078,2013,8,29,13,9.0,5,29.0,1002.0,NW,77.78,no,no,Baja Polución
32079,2013,8,29,14,10.0,5,29.0,1003.0,NW,88.96,no,no,Baja Polución
32080,2013,8,29,15,9.0,6,29.0,1003.0,NW,98.79,no,no,Baja Polución
32081,2013,8,29,16,7.0,6,28.0,1004.0,NW,109.97,no,no,Baja Polución
32082,2013,8,29,17,10.0,7,27.0,1004.0,NW,119.8,no,no,Baja Polución
32083,2013,8,29,18,8.0,7,25.0,1005.0,NW,127.85,no,no,Baja Polución
32084,2013,8,29,19,12.0,7,24.0,1005.0,NW,135.9,no,no,Baja Polución
32085,2013,8,29,20,15.0,8,24.0,1006.0,NW,141.71,no,no,Baja Polución
32086,2013,8,29,21,12.0,9,23.0,1007.0,NW,146.63,no,no,Baja Polución
32087,2013,8,29,22,16.0,12,20.0,1008.0,NW,149.76,no,no,Baja Polución
32088,2013,8,29,23,14.0,11,22.0,1008.0,NE,5.81,no,no,Baja Polución
32089,2013,8,30,0,14.0,10,21.0,1010.0,NE,11.62,no,no,Baja Polución
32090,2013,8,30,1,8.0,8,21.0,1010.0,NE,16.54,no,no,Baja Polución
32091,2013,8,30,2,10.0,10,20.0,1011.0,NE,21.46,no,si,Baja Polución
32092,2013,8,30,3,10.0,10,19.0,1011.0,NW,3.13,no,no,Baja Polución
32093,2013,8,30,4,9.0,12,18.0,1011.0,NW,4.92,no,si,Baja Polución
32094,2013,8,30,5,6.0,12,18.0,1012.0,NW,6.71,no,no,Baja Polución
32095,2013,8,30,6,10.0,11,19.0,1013.0,NW,9.84,no,no,Baja Polución
32096,2013,8,30,7,13.0,11,19.0,1013.0,NW,12.97,no,no,Baja Polución
32097,2013,8,30,8,13.0,11,21.0,1014.0,NW,14.76,no,no,Baja Polución
32098,2013,8,30,9,16.0,8,23.0,1014.0,NW,18.78,no,no,Baja Polución
32099,2013,8,30,10,13.0,8,25.0,1014.0,NW,22.8,no,no,Baja Polución
32100,2013,8,30,11,10.0,6,26.0,1013.0,NW,27.72,no,no,Baja Polución
32101,2013,8,30,12,9.0,5,26.0,1012.0,NW,31.74,no,no,Baja Polución
32102,2013,8,30,13,,5,27.0,1012.0,NW,36.66,no,no,
32103,2013,8,30,14,,6,28.0,1011.0,NW,40.68,no,no,
32104,2013,8,30,15,,6,28.0,1010.0,NE,4.02,no,no,
32105,2013,8,30,16,,4,29.0,1010.0,NW,1.79,no,no,
32106,2013,8,30,17,10.0,5,28.0,1010.0,cv,0.89,no,no,Baja Polución
32107,2013,8,30,18,13.0,6,25.0,1010.0,SE,3.13,no,no,Baja Polución
32108,2013,8,30,19,18.0,9,23.0,1010.0,SE,4.92,no,no,Baja Polución
32109,2013,8,30,20,34.0,12,20.0,1011.0,SE,6.71,no,no,Baja Polución
32110,2013,8,30,21,36.0,9,21.0,1011.0,SE,8.5,no,no,Episodio de Polución
32111,2013,8,30,22,33.0,8,23.0,1011.0,SE,13.42,no,no,Baja Polución
32112,2013,8,30,23,31.0,11,20.0,1012.0,cv,0.89,no,no,Baja Polución
32113,2013,8,31,0,34.0,12,17.0,1012.0,NE,0.89,no,no,Baja Polución
32114,2013,8,31,1,49.0,12,18.0,1011.0,NW,1.79,no,no,Episodio de Polución
32115,2013,8,31,2,35.0,11,16.0,1011.0,NW,2.68,no,no,Baja Polución
32116,2013,8,31,3,43.0,11,16.0,1012.0,NW,4.47,no,no,Episodio de Polución
32117,2013,8,31,4,39.0,11,15.0,1011.0,NW,6.26,no,no,Episodio de Polución
32118,2013,8,31,5,30.0,10,14.0,1012.0,NW,8.05,no,no,Baja Polución
32119,2013,8,31,6,18.0,10,15.0,1012.0,NW,9.84,no,no,Baja Polución
32120,2013,8,31,7,21.0,12,18.0,1013.0,NW,11.63,no,no,Baja Polución
32121,2013,8,31,8,25.0,10,22.0,1013.0,NW,15.65,no,no,Baja Polución
32122,2013,8,31,9,27.0,9,24.0,1013.0,NE,4.02,no,no,Baja Polución
32123,2013,8,31,10,19.0,7,27.0,1013.0,NW,3.13,no,no,Baja Polución
32124,2013,8,31,11,13.0,7,28.0,1013.0,NW,6.26,no,no,Baja Polución
32125,2013,8,31,12,12.0,6,29.0,1012.0,NW,9.39,no,no,Baja Polución
32126,2013,8,31,13,10.0,4,30.0,1012.0,cv,0.89,no,no,Baja Polución
32127,2013,8,31,14,10.0,3,30.0,1011.0,NW,1.79,no,no,Baja Polución
32128,2013,8,31,15,14.0,2,31.0,1010.0,cv,1.79,no,no,Baja Polución
32129,2013,8,31,16,15.0,2,31.0,1010.0,NW,3.13,no,no,Baja Polución
32130,2013,8,31,17,18.0,7,28.0,1010.0,SE,1.79,no,no,Baja Polución
32131,2013,8,31,18,21.0,10,25.0,1010.0,SE,2.68,no,no,Baja Polución
32132,2013,8,31,19,16.0,10,25.0,1010.0,cv,0.89,no,no,Baja Polución
32133,2013,8,31,20,24.0,12,21.0,1011.0,SE,1.79,no,no,Baja Polución
32134,2013,8,31,21,17.0,14,19.0,1011.0,NE,0.89,no,no,Baja Polución
32135,2013,8,31,22,22.0,14,20.0,1012.0,SE,3.13,no,no,Baja Polución
32136,2013,8,31,23,38.0,13,21.0,1012.0,SE,8.94,no,no,Episodio de Polución
32137,2013,9,1,0,55.0,13,20.0,1013.0,SE,12.96,no,no,Episodio de Polución
32138,2013,9,1,1,76.0,12,19.0,1013.0,cv,0.89,no,no,Episodio de Polución
32139,2013,9,1,2,73.0,13,17.0,1013.0,cv,1.78,no,no,Episodio de Polución
32140,2013,9,1,3,55.0,12,16.0,1013.0,NE,1.79,no,no,Episodio de Polución
32141,2013,9,1,4,39.0,12,16.0,1013.0,cv,0.89,no,no,Episodio de Polución
32142,2013,9,1,5,37.0,12,15.0,1013.0,NW,3.13,no,no,Episodio de Polución
32143,2013,9,1,6,40.0,12,15.0,1014.0,NW,6.26,no,no,Episodio de Polución
32144,2013,9,1,7,42.0,14,18.0,1014.0,NW,8.05,no,no,Episodio de Polución
32145,2013,9,1,8,39.0,13,21.0,1014.0,NE,3.13,no,no,Episodio de Polución
32146,2013,9,1,9,35.0,12,23.0,1014.0,NE,6.26,no,no,Baja Polución
32147,2013,9,1,10,33.0,12,24.0,1014.0,NE,9.39,no,no,Baja Polución
32148,2013,9,1,11,31.0,13,27.0,1014.0,NE,11.18,no,no,Baja Polución
32149,2013,9,1,12,35.0,11,28.0,1013.0,cv,1.79,no,no,Baja Polución
32150,2013,9,1,13,33.0,11,29.0,1013.0,SE,1.79,no,no,Baja Polución
32151,2013,9,1,14,30.0,10,30.0,1012.0,cv,1.79,no,no,Baja Polución
